,comment,sentiment
2144,와 이거 진짜 개쫀득하다... 쫀득함 끝판왕이네. 달달한 맛이랑 쫀득함이 만나니까 완전 꿀조합! 향도 은은하게 퍼져서 먹기 전부터 기대감 상승! 가격도 괜찮아서 가성비까지 최고! ㅇㅈ? ㅋㅋ,1
2145,쫀득함 미쳤다 ㄹㅇ!,1
2146,"와... 이 쫀득한 식감, 진짜 대박이다. 씹을 때마다 찐 행복이야.",1
2147,쫀득쫀득한데 맛까지 개좋아~! 입안에서 녹진하게 퍼지는 거 완전 존맛탱 ㅋㅋ 여기서 또 사먹고 싶어짐!,1
2148,쫀득한 식감이 ㄹㅇ 중독적이야... 먹을 때마다 기분까지 좋아지네. 그리고 맛도 진짜 제대로임! 요즘 같은 날씨에 딱 맞는 음식~ 가격도 나쁘지 않아서 부담 없이 즐길 수 있겠어.,1
2149,쫀득쫀득한데다가 비주얼까지 완전 깡패 ㅋㅋ 거기다 향도 장난 아님! 한입 물 때마다 뭔가 특별한 느낌이 드는 거 있지? 진짜 이런 거 먹으면 하루 피로가 싹~ 풀리는 느낌이야. ㅇㅈ? ㅋㅋ,1
2150,쫀득함이 끝판왕임! ㅋㅋ,1
2151,"와, 이거 쫀득쫀득해서 계속 씹고 싶어짐 ㄷㄷ",1
2152,쫀득한 식감에 달달한 맛이 더해져서 입안에서 녹는 느낌이야. 진짜 한번 먹으면 멈출 수 없음ㅜㅜ,1
2153,"이거 쫀득해서 씹는 재미 대박인데, 비주얼도 너무 예뻐서 먹기 아까울 정도야! 가격도 생각보다 착해서 자주 사먹을 듯! ㅋㅋ",1
2154,쫀득한 식감에 고소한 향이 더해지니까 완전 천국이 따로 없다! 진짜 이 정도 퀄리티면 가격도 전혀 아깝지 않음. 대박임. ㅇㅈ? ㅋㅋ,1
2155,쫀득하다! ㅋ,1
2156,"와, 이거 진짜 쫀득해서 입안에서 계속 씹고 싶다 ㅋㅋ",1
2157,쫀득한 식감이 완전 대박! 진짜 씹을 때마다 기분 좋음! 가격도 착해서 자주 사먹을 듯. ㅋㅋ,1
2158,"쫀득한 거 좋아하는 사람이라면 당장 사봐야 함. 비주얼도 장난 아니고, 먹었을 때 향이랑 맛까지 완전 조화로워서 계속 생각날 듯. ㅜㅜ",1
2159,"이거 진짜 쫀득하고 맛도 개좋음! 비주얼부터 이미 합격이라 먹기 전부터 기대했는데, 한입 먹자마자 입안에서 터지는 맛이랑 쫀득함이 미쳤다. 가격도 가성비 인정! ㅇㅈ!",1
2160,쫀득함 ㄹㅇ 미쳤다!,1
2161,"와, 이거 쫀득한 거 실화냐? 완전 내 스타일~ ㅋㅋ",1
2162,쫀득한 식감 덕에 먹을 때마다 기분까지 쫀득해지는 기분이야! 게다가 맛도 진짜 대박이라 계속 손이 가더라. ㅎㅎ,1
2163,"쫀득쫀득한 식감이 최고다. 한 입 물 때마다 쫀득함이 쫙 퍼지는데, 진짜 먹고 있으면 시간 가는 줄 몰라! 게다가 향까지 좋아서 먹는 내내 기분 업되더라~ 가격도 나쁘지 않아서 자주 사먹을 듯!",1
2164,"와, 쫀득한 거에 맛까지 완전 환상적인 조합이더라. 진짜 먹을 때마다 입안에서 쫀득 쫀득한 게 계속 느껴지는데, 이거 하나면 스트레스가 싹 풀림! 비주얼도 너무 귀여워서 눈으로도 먹는 기분이야. ㅋㅋ 이 정도면 매일 사먹어도 안 질릴 듯 ㅋㅋ!",1
2165,쫀득쫀득 대박임,1
2166,와 이거 쫀득한 거 실화냐? ㅋㅋ 진짜 손에서 놓질 못하겠어.,1
2167,쫀득한데 달달하네~ 계속 먹고 싶어지는데? ㅎㅎ,1
2168,쫀득한 식감에 진짜 반했어 ㅜㅜ 향도 좋고 비주얼도 대박이야! 가격도 착해서 이건 진짜 자주 사먹어야겠어.,1
2169,"쫀득함이 대박이야, 입안에서 탱글탱글 씹히는 맛이 완전 중독적임. 그리고 이 달콤한 향이랑 적당한 가격까지, 진짜 최고의 조합인 듯! ㅋㅋ ㅇㅈ?",1
2170,쫀득한 거 개좋아ㅋㅋ,1
2171,와 이거 진짜 쫀득쫀득해서 계속 씹고 싶음 ㅋㅋㅋ,1
2172,쫀득한 식감에 달콤한 맛까지 더해져서 먹을 때마다 행복하다는 말이 절로 나오는 그런 느낌! 비주얼도 완전 먹음직스러워서 눈으로도 입으로도 즐거운 디저트였어.,1
2173,쫀득한 게 입안에서 춤추는 느낌이랄까 ㅋㅋ 맛도 완전 내 스타일~ 비주얼도 예뻐서 사진 찍어 올리기 딱이야. 가격도 생각보다 괜찮아서 자주 사먹어야겠어!,1
2174,쫀득함의 끝판왕ㅠㅠ 이런 식감은 진짜 경험해봐야 알 수 있는 거임! 맛은 물론이고 향도 은은하게 퍼져서 기분까지 좋아지더라. 가격도 착해서 부담 없이 즐길 수 있는 간식이야. ㅇㅈ?,1
2175,쫀득하네 ㅋㅋ,1
2176,"와, 진짜 쫀득해서 계속 씹고 싶어짐!",1
2177,쫀득함이 입안에서 춤을 춰 ㅋㅋ 이거 먹고 나면 기분 좋아짐 ㄹㅇ!,1
2178,"비주얼부터 이미 쫀득쫀득해 보였는데, 딱 입에 넣는 순간 쫀득함이 폭발함 ㅋㅋ 맛도 깔끔하고 향도 좋았음. 가격도 괜찮아서 또 사먹을 예정!",1
2179,"이거 쫀득한 정도가 말도 안 돼 ㅋㅋ 씹을 때마다 쫀득쫀득 느낌이 장난 아님. 맛도 달달하고 고소한 게 완전 내 스타일! 향도 진짜 좋고, 비주얼도 완전 합격. 가격도 착해서 매일 먹어도 될 듯? ㅇㅈ!",1
2180,쫀득함 미쳤다 ㅋㅋ,1
2181,와 이거 쫀득한 거 실화냐? 진짜 대박이네!,1
2182,쫀득한 맛이 ㄹㅇ 대박임. 매일 먹어도 안 질릴 듯 ㅋㅋ,1
2183,"이거 쫀득한 식감에다가 달콤한 맛까지 더해져서 완전 꿀맛임. 비주얼도 깔끔하고, 가격 대비 만족도 최고인 듯!",1
2184,"쫀득한 식감이 입 안에서 춤추는 것 같아 ㅋㅋ 향도 은은하고, 비주얼도 완전 먹음직스럽다! 가격도 생각보다 착해서 자주 사먹어도 부담 없을 듯! ㄹㅇ 강추!",1
2185,쫀득함이 ㄹㅇ 미쳤다!,1
2186,"와, 이거 진짜 쫀득해서 치아에 붙는 느낌이 너무 좋네 ㅋㅋ",1
2187,쫀득한데 달콤하기까지 해서 입안에서 녹아내리는 게 완전 행복 그 자체임!,1
2188,이거 쫀득한데? 진짜 ㅈㄴ 맛있어서 계속 먹게 된다. 가격도 착해서 가성비까지 최고 ㄷㄷㄷ,1
2189,"와, 이거 쫀득쫀득한 식감에다가 달달한 향까지 더해져서 먹을 때마다 기분 좋아짐! 비주얼도 색감이 예뻐서 보는 순간부터 입이 즐거워진다. 가격도 생각보다 괜찮아서 종종 사먹을 듯 ㅋㅋㅋ",1
2190,"쫀득하다, ㄹㅇ!",1
2191,"와, 이거 쫀득한 거 실화냐? ㅋㅋ",1
2192,쫀득한 거 좋아하는 사람이라면 ㄹㅇ 필수템임. 먹을 때마다 입안에서 쫀득쫀득한 식감이 춤추는 느낌! 그리고 맛도 완전 좋아서 매일 먹어도 질리지가 않음ㅋㅋ 가격도 착해서 자주 사먹게 되네. ㅈㄴ 강추!,1
2193,"이 쫀득한 식감, 진짜 중독성 있음. 먹을수록 손이 계속 가는 마법의 맛이랄까? 그리고 비주얼도 진짜 예쁘게 생겼어서 먹기 전에 사진부터 찍게 됨ㅋㅋ 인스타에 올리기 딱 좋음!",1
2194,"쫀득쫀득하고 달달한 맛이 완전 조화롭다. 먹자마자 입안에서 폭발하는 향까지... ㄹㅇ 천국이 따로 없음. 비주얼도 깔끔해서 눈으로도 맛있어 보임. 이 정도 가격에 이 퀄리티라니, ㄷㄷ 완전 득템한 기분이야! ㅋㅋ",1
2195,"쫀득쫀득해, ㅁㅊ.",1
2196,"와, 이거 진짜 쫀득하다! 씹을수록 입안에서 녹는 느낌임 ㅋㅋ",1
2197,쫀득함이 입에 착 감기니까 이거 ㄹㅇ 갓템 아님? ㅋㅋ 맛도 조화로워서 계속 손이 간다!,1
2198,"쫀득한 식감이 ㄹㅇ 미쳤다! 이거 먹으면서 느끼는 향도 완전 고급지고, 비주얼도 깔끔해서 눈도 즐겁고 입도 즐겁고 완전 대박임. 가격도 생각보다 착해서 이거 하나면 행복 지수 맥스 찍음!",1
2199,"한입 베어물면 쫀득함이 입안을 꽉 채우는데, 이게 바로 행복이구나 싶다. 맛도 달콤한데 과하지 않고 딱 적당해서 부담 없이 즐길 수 있음. ㅋㅋ 계속 생각나는 맛이야!",1
2200,부드러움 미쳤다 ㄹㅇ.,1
2201,와 이거 진짜 무슨 솜사탕이냐? 부드러워서 입에서 녹아버림 ㅋㅋ.,1
2202,"부드럽다 못해 씹기 전에 이미 사라짐. 향도 좋고, 비주얼도 완전 예술이야. 가격도 이 정도 퀄리티면 납득 가능! 먹고 나면 행복이 입안에서 춤추는 느낌이랄까? ㅜㅜ",1
2203,부드럽다보니 혀에 닿자마자 사르르 녹아내리는 마법이... 이거 실화임?,1
2204,부드러운 느낌이 전해질 때마다 입 안에 행복이 가득해지는 기분이야. 맛도 달달하고 향도 너무 좋아서 끝까지 먹어도 질리지가 않음! ㅋㅋ 존맛탱!,1
2205,부드럽다 ㄹㅇ!,1
2206,와... 진짜 부드럽다. 입에서 사르르 녹아버림 ㅋㅋ,1
2207,"이거 먹을 때마다 부드러움에 감동함 ㅜㅜ 진짜, 향도 좋고 맛도 완전 최고임. 가격도 이 정도면 나쁘지 않음. 비주얼까지 완벽하면 더 바랄 게 없는 듯!",1
2208,"부드러운 식감이 입안을 가득 채워주는 게 너무 좋다. 맛도 깔끔하고, 특히 고급진 향이 올라오는 게 진짜 최고임. 가격은 좀 있지만, 그 정도 값어치 있는 듯 ㅇㅈ!",1
2209,"부드럽게 녹아내리는 이 감각, 진짜로 잊을 수가 없음. 향긋한 내음이 코를 간질이고, 달콤한 맛이 혀끝을 감싸는 순간, 이건 그냥 무조건 사야 하는 거다. 비주얼도 완전 고급져서 눈까지 즐겁다니까! ㅋㅋ",1
2210,"와, 이거 ㄹㅇ 부드럽다!",1
2211,진짜 부드러워서 입에서 사르르 녹아버림 ㅋㅋ,1
2212,부드러운 식감이 완전 대박임. 먹자마자 입안에서 녹아드는 느낌이 너무 황홀해! 그리고 향도 은은하게 퍼지면서 기분좋게 해주네. 가격도 이 정도 퀄리티면 ㄹㅇ 갓성비 인정!,1
2213,입에 넣자마자 부드럽게 스르륵 넘어가는 느낌이었어. 맛도 진하고 향긋해서 기분 업 되더라구. 비주얼도 완전 예뻐서 먹기 전에 사진부터 찍음 ㅋㅋ 근데 가격은 좀 나가더라... 그래도 그만한 가치가 있는 듯!,1
2214,"이거 진짜 개부드러움. 입안에서 녹아내리는데, 감미로운 맛까지 더해져서 먹을 때마다 행복해짐 ㅋㅋ 비주얼도 예술이고, 가격도 괜찮아서 자주 사먹고 싶다! ㅇㅈ? ㅇㅇㅈ!",1
2215,부드럽ㄷㄷ,1
2216,진짜 부드러워서 입에서 살살 녹음ㅋㅋ,1
2217,"와, 이거 ㄹㅇ 부드러움의 끝판왕이다;; 입안에서 사르르 녹아서 먹는 내내 행복했음. 게다가 고소한 향까지 더해져서 완전 대박이야!",1
2218,"부드러운 느낌 덕분에 먹는 내내 기분이 좋았어! 맛도 깔끔하고, 향도 은은하게 퍼지면서 비주얼까지 완벽해. 가격도 나쁘지 않아서 가성비까지 챙겼음 ㅇㅇ.",1
2219,"이거 진짜 개부드럽다! 솔직히 이렇게 부드러운 건 처음이야ㅋㅋ 먹을 때마다 입안에서 사라지는 느낌이 너무 좋았고, 맛도 엄청 진해서 한 번 먹으면 중독될 듯. 가격 대비 퀄리티 최고! ㅋㅋ",1
2220,부드럽다 ㄹㅇ~,1
2221,"와, 부드러운 거 실화냐? ㄷㄷ",1
2222,입에 넣자마자 사르르 녹는 게 완전 부드러워서 행복해지는 느낌임 ㅋㅋ,1
2223,"부드러우면서 촉촉한 그 식감, 거기다 살짝 달콤한 맛이 더해져서 진짜 완벽함! 가격도 착해서 자주 사먹어도 부담 없을 듯 ㅎㅎ",1
2224,부드러운 식감이 완전 예술임. 씹을 필요 없이 입안에서 살살 녹아내리는 그 감촉에 진짜 감동함. 거기다 달달한 향까지 더해져서 먹을 때마다 힐링되는 기분! 가격도 생각보다 괜찮아서 가성비 인정! ㅇㅈ? ㅋㅋ,1
2225,부드럽다~ ㅋㅋ,1
2226,와 진짜 부드러워서 녹아내리는 느낌이야!,1
2227,이거 ㄹㅇ 개부드러움. 입에서 그냥 사르르 사라짐 ㅋㅋ,1
2228,"부드러운 건 기본이고, 맛도 존맛탱이야. 향도 은은하고 비주얼도 예쁘고, 가격도 착하네! 이건 ㄹㅇ 다시 사먹어야 할 각이야 ㅋㅋ",1
2229,"부드럽다는 게 이런 거구나 싶었음 ㅋㅋ 촉감부터 입에서 사르르 녹는 그 느낌이 개쩔어. 맛도 완전 내 스타일이라 더 좋았고, 향기도 은은해서 만족감 오졌다 ㄹㅇ.",1
2230,"와, 이거 진짜 부드럽다 ㄷㄷ",1
2231,입에서 살살 녹아... 부드러움 미쳤다 ㄹㅇ,1
2232,이건 부드럽다 못해 그냥 혀랑 한 몸이 되는 느낌임 ㅋㅋㅋ 진짜 대박이야!,1
2233,부드럽기가 그냥 솜사탕 수준인데? 진짜 입에 넣자마자 사르르 녹아서 깜놀! 맛도 완전 달달하고 향도 기가 막혀서 기분까지 좋아짐 ㅋㅋ 가격은 좀 나가지만 그래도 이 정도면 값어치 한다고 본다!,1
2234,"부드러운 건 기본이고, 맛은 또 어찌나 달달한지! 향도 은은하게 퍼지는데 비주얼까지 완벽해서 먹기 아까울 정도였어. 가격은 좀 쎈 편이지만, 이 정도 퀄리티면 ㄹㅇ 인정이지! ㅎㅎ",1
2235,부드럽다 ㄷㄷ,1
2236,진짜 부드럽고 입에서 살살 녹아버림ㅠㅠ,1
2237,부드러운 거 인정? ㅇㅇㅈ ㅋㅋ 입안에서 스르르 녹아내리는 느낌이 진짜 대박임. 이거 먹으면 다른 건 못 먹어 ㄹㅇ.,1
2238,"와, 이거 완전 부드러운 거 실화냐? 비주얼도 끝장나고, 향도 존맛이야. 가격도 나쁘지 않아서 가성비 최고다 진짜! 이거 못 먹어본 사람은 인생 손해임ㅋㅋ",1
2239,"부드러움이 입안에서 파도처럼 퍼지는데, 거기에다가 살짝 달콤한 맛까지 더해져서 미쳤다 진짜. 향도 은은하게 올라오고, 비주얼까지 예쁘니까 완전 눈과 입이 다 즐거움. 가격도 착해서 자주 사먹을 듯! ㅋㅋ",1
2240,"와, 진짜 부드럽다!",1
2241,오ㅏ 이거 ㄹㅇ 부드럽네 ㅋㅋ,1
2242,부드러운 게 완전 크림같아서 계속 먹고 싶어짐 ㅋㅋㅋ,1
2243,부드러운 식감에 깜짝 놀람! 맛도 진짜 대박이야. 향도 고급지고 가격도 착해서 가성비 끝판왕인 듯! ㅋㅋ,1
2244,"이거 먹으면 부드러운 식감에 기분이 녹아내린다... 고소한 맛도 너무 좋고, 비주얼도 완전 예뻐서 먹는 내내 눈과 입이 행복했음! ㅋㅋ 진짜 이런 퀄리티에 이 가격이라니, ㄹㅇ 대박이다!",1
2245,부드럽다. ㅋㅋ,1
2246,와~ 이거 진짜 부드럽다. 먹자마자 입에서 사르르 녹음!,1
2247,부드럽고 촉촉한 식감 덕에 스트레스가 싹 풀리는 느낌~ ㅇㅈ?,1
2248,"진짜 이거 부드러운 거 실화냐? 살짝 달달한 맛이랑 어우러져서 넘나리 행복해지는 맛임! 비주얼도 존예, 가격도 착해서 가성비도 개쩔어 ㅋㅋ",1
2249,ㄹㅇ 부드러움이란 이런 거지. 향이랑 맛도 완전 찰떡이라 먹는 내내 황홀한 기분이었어. 비주얼도 예뻐서 친구들이랑 사진 찍어도 대박 잘 나올 듯! 가격도 괜찮아서 자주 사 먹을 각이다. ㅎㅎ,1
2250,"와, 이거 진짜 부드럽다!",1
2251,부드러움 쩐다 ㄹㅇ...,1
2252,"이거 식감이 ㄹㅇ 부드러워서 입에서 살살 녹는다 ㅋㅋ 게다가 향도 너무 좋고, 보는 것만으로도 군침 돌게 생김. 가격도 이 정도면 나쁘지 않아서 자주 사먹을 듯!",1
2253,부드러운 식감 덕에 한 입 먹자마자 세상 행복해짐 ㅋㅋㅋ 진짜 이거 먹어본 사람은 다 알 걸? 맛이랑 향도 완전 조화로워서 매일 먹고 싶다!,1
2254,"입안에서 부드럽게 사르르 녹아버리는 느낌이란 ㅋㅋㅋ 여기에 살짝 달콤한 맛까지 더해져서 진짜 최고다. 비주얼도 완전 예쁘고, 가격도 가성비 갑이라 망설임 없이 추천!",1
2255,"와, 진짜 부드러움 ㄷㄷ",1
2256,부드러운 게 완전 녹아내리는 느낌이었어ㅋㅋ,1
2257,"이거 부드럽고 달달해서 먹자마자 기분 업되더라! 향도 기가 막혀서 계속 맡고 싶었음. 비주얼도 예쁘고, 가격도 나쁘지 않아서 완전 득템한 기분이었어!",1
2258,부드럽고 촉촉해서 입안에서 사르르 녹아버림 ㅋㅋ,1
2259,"먹어봤는데, 진짜 부드러움 그 자체임! 맛도 좋고, 비주얼도 완전 예쁘고, 가격도 착해서 ㄹㅇ 강추! ㅋㅋ",1
2260,"와, 부드럽다 ㄹㅇ!",1
2261,부드럽다 못해 녹아드는 느낌? ㅋㅋ,1
2262,진짜 부드럽다... 이거 먹고 다른 건 못 먹겠음 ㅜㅜ,1
2263,"이거 부드러운 거 실화냐? 거기다 맛도 개좋음! 먹자마자 입안에서 사르르 녹는데, 비주얼도 끝내주고 가격도 착해가지고 안 살 수가 없더라ㅋㅋ",1
2264,부드러운 식감이 이렇게까지 행복할 수 있나 싶다! 맛도 완전 취향저격이라 한 입 먹으면 멈출 수가 없네ㅋㅋ 존맛탱 인정!,1
2265,진짜 부드럽다 ㄷㄷ,1
2266,와... 이거 완전 부드러워서 입에서 사르르 녹음 ㅋㅋ,1
2267,부드러운 식감에 눈물 줄줄 ㅜㅜ 이런 게 바로 행복이구나...,1
2268,"부드러운 건 기본이고, 진짜 맛도 개좋음! 비주얼도 완전 예뻐서 사진 찍어도 꿀템이네! 가격도 괜찮아서 완전 가성비 갑ㅋㅋ 다음에 또 사야지!",1
2269,"이게 바로 부드러움의 끝판왕이다 ㅋㅋ 식감이 푹신해서 입안에서 녹아내리고, 향도 살짝 퍼지면서 맛까지 완전 조화로움! 비주얼까지 완벽해! 가격도 생각보다 괜찮아서 진짜 만족도 100% ㅇㅈ!",1
2270,입안에서 사르르,1
2271,와 이거 진짜 개부드럽다... 감동이야ㅠㅠ,1
2272,"입에 넣자마자 사르르 녹는데, 진짜 부드러움의 끝판왕이네. 맛도 고급지구 향도 좋아서 기분까지 좋아짐ㅋㅋ 가격도 이 정도면 가성비 인정이지! ㅇㅈ?",1
2273,"이 음식은 부드러운 식감이 진짜 미쳤다. 맛이랑 향도 조화롭게 어우러져서 먹을 때마다 행복감이 스멀스멀 올라옴. 비주얼도 깔끔해서 먹기 전에 눈으로 한 번, 먹으면서 입으로 또 한 번 즐기는 듯!",1
2274,"부드럽긴 한데 너무 빨리 녹아서 아쉽기도 하고, 그래도 맛이 워낙 좋으니까 용서됨ㅋㅋㅋ 비주얼도 깔끔하고, 가격까지 착하니까 자주 사먹어야지! ㅎㅎ",1
2275,진짜 부드럽다~,1
2276,와 진짜 부드럽다. ㅈㄴ 감동...,1
2277,부드러움 끝판왕! 입에서 사르르 녹아버림 ㅋㅋ,1
2278,이거 먹을때마다 부드러움에 감탄함. 향이랑 맛도 조화가 쩐다 ㅋㅋ 가격도 이정도면 갓성비 인정이지 ㄷㄷ.,1
2279,"이거.. 부드러움이 끝내준다. 진짜 입에 넣자마자 사르르 녹는 그 느낌, ㅎㄷㄷ. 게다가 비주얼도 예술임. 맛도 완전 풍부해서 한입 먹고 감동의 눈물이 ㅜㅜ 이 가격에 이정도 퀄리티라니, 안 먹어본 사람 없게 해주세요 진짜! ㅇㅈ?",1
